graph	algo	size	time	opt	seed	mem
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	bmatching	32017	3.52	1	21	376484
shermanACb.mtx.hgr.random100.rendered	bmatching	1912	0.28	1	21	40524
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	bmatching	32017	3.54	1	203	376480
shermanACb.mtx.hgr.random100.rendered	bmatching	1912	0.28	1	203	40532
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	bmatching	32017	3.5	1	1002	376480
shermanACb.mtx.hgr.random100.rendered	bmatching	1912	0.28	1	1002	40532
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	bmatching	484565	202.82	1	21	2326280
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	bmatching	484565	204.69	1	1	2326284
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	bmatching	484565	203.96	1	203	2326284
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	bmatching	484565	203.53	1	1002	2326284
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	bmatching	7556	1.24	1	1	214552
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	bmatching	7556	1.23	1	21	213828
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	bmatching	7556	1.23	1	203	213832
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	bmatching	7556	1.23	1	1002	213828
sls.mtx.hgr.random100	bmatching	54721	58.55	1	1	2324284
sls.mtx.hgr.random100	bmatching	54721	58.49	1	21	2324252
sls.mtx.hgr.random100	bmatching	54721	58.42	1	203	2324284
sls.mtx.hgr.random100	bmatching	54721	57.84	1	1002	2324480
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	bmatching	91911	420.86	1	1	1638064
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	bmatching	91911	420.75	1	21	1638180
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	bmatching	91911	420.11	1	203	1637212
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	bmatching	91911	420.25	1	1002	1638476
ISPD98_ibm11.hgr.random100	bmatching	19660	2260.42	1	21	966060
ISPD98_ibm11.hgr.random100	bmatching	19660	2260.01	1	203	965904
ISPD98_ibm11.hgr.random100	bmatching	19660	2264.3	1	1	965724
ISPD98_ibm11.hgr.random100	bmatching	19660	2262.42	1	1002	967056
