graph	algo	size	time	opt	seed	mem
sat14_UCG-15-10p1.cnf.hgr.random100	satreduce	0	3600.05	0	1	195600
sat14_UCG-15-10p1.cnf.hgr.random100	satreduce	0	3600.05	0	21	195596
sat14_UCG-15-10p1.cnf.hgr.random100	satreduce	0	3600.05	0	203	195984
sat14_UCG-15-10p1.cnf.hgr.random100	satreduce	0	3600.05	0	1002	195980
sls.mtx.hgr.random100	satreduce	54721	2322.85	1	1	3619080
sls.mtx.hgr.random100	satreduce	54721	2323.36	1	21	3619080
sls.mtx.hgr.random100	satreduce	54721	2323.01	1	203	3618944
sls.mtx.hgr.random100	satreduce	54721	2323.38	1	1002	3619084
sat14_UCG-15-10p1.cnf.primal.hgr.random100	satreduce	0	3600.05	0	1	147124
sat14_UCG-15-10p1.cnf.primal.hgr.random100	satreduce	0	3600.05	0	21	147944
sat14_UCG-15-10p1.cnf.primal.hgr.random100	satreduce	0	3600.05	0	203	147944
sat14_UCG-15-10p1.cnf.primal.hgr.random100	satreduce	0	3600.06	0	1002	148036
