graph	algo	size	time	opt	seed	mem
sat14_E02F22.cnf.primal.hgr.random100	struction	593	3600.07	0	203	237332
sat14_E02F22.cnf.primal.hgr.random100	struction	593	3600.08	0	1002	177324
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	struction	91358	3601.04	0	1	438888
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	struction	91222	3601.01	0	21	455624
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	struction	32017	5.08	1	1	301716
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	struction	32017	5.33	1	21	301712
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	struction	91372	3601.03	0	203	421832
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	struction	91213	3601.02	0	1002	454600
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	struction	32017	5.19	1	203	301716
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	struction	32017	5.14	1	1002	301716
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	struction	166047	3602.64	0	1	1859112
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	struction	166047	3602.64	0	21	1859112
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	struction	166047	3602.63	0	203	1859112
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	struction	166047	3602.63	0	1002	1859116
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	struction	131168	3605.3	0	1	1767480
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	struction	131168	3605.39	0	21	1766576
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	struction	131168	3605.16	0	203	1766496
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	struction	131168	3604.97	0	1002	1767060
shermanACb.mtx.hgr.random100.rendered	struction	1912	89.64	1	1	2910208
shermanACb.mtx.hgr.random100.rendered	struction	1912	88.11	1	203	2910208
shermanACb.mtx.hgr.random100.rendered	struction	1912	90.54	1	21	2910208
sls.mtx.hgr.random100	struction	54721	13.25	1	1	409600
sls.mtx.hgr.random100	struction	54721	13.25	1	21	409600
sls.mtx.hgr.random100	struction	54721	13.75	1	203	409600
sls.mtx.hgr.random100	struction	54721	13.7	1	1002	409600
shermanACb.mtx.hgr.random100.rendered	struction	1912	89.05	1	1002	2910208
soc-sign-epinions.mtx.hgr.random100	struction	70473	33.99	1	1	1491968
soc-sign-epinions.mtx.hgr.random100	struction	70473	34.23	1	21	1491968
soc-sign-epinions.mtx.hgr.random100	struction	70473	34.04	1	203	1491968
soc-sign-epinions.mtx.hgr.random100	struction	70473	34.71	1	1002	1491968
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	struction	7556	336.88	1	1	4578304
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	struction	7556	343.13	1	21	4578304
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	struction	7556	331.21	1	203	4578304
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	struction	7556	334.27	1	1002	4578304
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	struction	483992	3603.53	0	1	2161456
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	struction	484399	3603.59	0	21	2161816
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	struction	483992	3603.49	0	203	2161868
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	struction	483991	3603.42	0	1002	2161676
sat14_UCG-15-10p1.cnf.hgr.random100	struction	142940	3601.6	0	1	4749272
sat14_UCG-15-10p1.cnf.hgr.random100	struction	142947	3601.55	0	21	4477528
sat14_UCG-15-10p1.cnf.hgr.random100	struction	142850	3601.6	0	203	4754008
sat14_UCG-15-10p1.cnf.hgr.random100	struction	142964	3601.77	0	1002	5602856
sat14_UCG-15-10p1.cnf.primal.hgr.random100	struction	-2	2877.89	0	1	0
sat14_UCG-15-10p1.cnf.primal.hgr.random100	struction	-2	2872.84	0	203	0
sat14_UCG-15-10p1.cnf.primal.hgr.random100	struction	32044	3606.84	0	21	32158140
sat14_UCG-15-10p1.cnf.primal.hgr.random100	struction	32019	3604.3	0	1002	16557552
