graph	algo	size	time	opt	seed	mem
sat14_dated-10-11-u.cnf.hgr.random100	rvc_solver	81041	3720.37	0	203	142300
sat14_dated-10-11-u.cnf.hgr.random100	rvc_solver	81041	3720.37	0	1002	142304
sat14_dated-10-17-u.cnf.hgr.random100	rvc_solver	129101	3720.67	0	1	249764
sat14_dated-10-17-u.cnf.hgr.random100	rvc_solver	129101	3720.66	0	21	249940
sat14_dated-10-17-u.cnf.hgr.random100	rvc_solver	129101	3720.67	0	203	249508
sat14_dated-10-17-u.cnf.hgr.random100	rvc_solver	129101	3720.74	0	1002	249944
sat14_E02F22.cnf.primal.hgr.random100	rvc_solver	0	3723.27	0	1	247792
sat14_E02F22.cnf.primal.hgr.random100	rvc_solver	0	3723.38	0	21	247796
sat14_E02F22.cnf.primal.hgr.random100	rvc_solver	0	3723.42	0	203	247796
sat14_E02F22.cnf.primal.hgr.random100	rvc_solver	0	3723.32	0	1002	247744
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rvc_solver	38295	3722.5	0	1	169984
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rvc_solver	32017	0.71807	1	1	56320
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rvc_solver	38295	3722.51	0	21	170500
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rvc_solver	32017	0.72895	1	21	56320
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rvc_solver	38295	3722.52	0	203	169728
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rvc_solver	32017	0.72769	1	203	56320
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rvc_solver	38295	3722.52	0	1002	170280
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rvc_solver	32017	0.72609	1	1002	56320
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rvc_solver	154727	3730.5	0	1	435216
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rvc_solver	154727	3730.53	0	21	434520
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rvc_solver	154727	3730.57	0	203	434520
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rvc_solver	154727	3730.56	0	1002	435020
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rvc_solver	31653	3721.62	0	1	348272
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rvc_solver	31653	3721.67	0	21	348408
shermanACb.mtx.hgr.random100.rendered	rvc_solver	1912	0.08712	1	1	9216
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rvc_solver	31653	3721.66	0	203	348536
