graph	 seed	 red_n	 red_m	 time	 reduction
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	21	224	76	0.04842	twin
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	21	39821	0	2.47089	unconfined
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	0	76874	0.00863	edge_size
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	50611	10481	0.02251	node_degree_one
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	0	532181	0.10453	edge_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	135	0	0.03845	fast_node_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	34031	181	0.17909	node_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	224	76	0.04835	twin
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	203	39821	0	2.44363	unconfined
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	0	76874	0.00916	edge_size
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	50611	10481	0.02206	node_degree_one
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	0	532181	0.10289	edge_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	135	0	0.03746	fast_node_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	34031	181	0.18081	node_domination
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	224	76	0.04868	twin
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	1002	39821	0	2.45488	unconfined
sat14_MD5-30-5.cnf.dual.hgr.random100	1	0	69	0.00012	edge_size
sat14_MD5-30-5.cnf.dual.hgr.random100	1	519	11	0.00113	node_degree_one
sat14_MD5-30-5.cnf.dual.hgr.random100	1	0	13	0.00288	edge_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1	47742	0	0.08848	fast_node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1	3759	0	0.03583	node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1	0	0	0.01083	twin
sat14_MD5-30-5.cnf.dual.hgr.random100	1	3193	0	0.02858	unconfined
sat14_MD5-30-5.cnf.dual.hgr.random100	21	0	69	0.00009	edge_size
sat14_MD5-30-5.cnf.dual.hgr.random100	21	519	11	0.00070	node_degree_one
sat14_MD5-30-5.cnf.dual.hgr.random100	21	0	13	0.00231	edge_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	21	47742	0	0.08557	fast_node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	21	3759	0	0.03603	node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	21	0	0	0.01090	twin
sat14_MD5-30-5.cnf.dual.hgr.random100	21	3193	0	0.02870	unconfined
sat14_MD5-30-5.cnf.dual.hgr.random100	203	0	69	0.00008	edge_size
sat14_MD5-30-5.cnf.dual.hgr.random100	203	519	11	0.00069	node_degree_one
sat14_MD5-30-5.cnf.dual.hgr.random100	203	0	13	0.00228	edge_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	203	47742	0	0.08635	fast_node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	203	3759	0	0.03593	node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	203	0	0	0.01086	twin
sat14_MD5-30-5.cnf.dual.hgr.random100	203	3193	0	0.02865	unconfined
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	0	69	0.00009	edge_size
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	519	11	0.00070	node_degree_one
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	0	13	0.00231	edge_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	47742	0	0.08036	fast_node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	3759	0	0.03614	node_domination
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	0	0	0.01082	twin
sat14_MD5-30-5.cnf.dual.hgr.random100	1002	3193	0	0.02862	unconfined
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	0	1405188	0.02995	edge_size
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	48034	4097	0.08033	node_degree_one
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	0	0	0.14556	edge_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	75600	0	0.24237	fast_node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	451531	150480	0.57719	node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	0	0	0.09029	twin
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1	133	0	10.02001	unconfined
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	0	1405188	0.03019	edge_size
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	48034	4097	0.08093	node_degree_one
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	0	0	0.14710	edge_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	75600	0	0.24502	fast_node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	451531	150480	0.57997	node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	0	0	0.08786	twin
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	21	133	0	9.95365	unconfined
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	0	1405188	0.02987	edge_size
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	48034	4097	0.08102	node_degree_one
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	0	0	0.14546	edge_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	75600	0	0.24282	fast_node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	451531	150480	0.58207	node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	0	0	0.08693	twin
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	203	133	0	10.00561	unconfined
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	0	1405188	0.02989	edge_size
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	48034	4097	0.08006	node_degree_one
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	0	0	0.14549	edge_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	75600	0	0.24202	fast_node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	451531	150480	0.58146	node_domination
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	0	0	0.09049	twin
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	1002	133	0	10.00319	unconfined
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	0	3207	0.00019	edge_size
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	4294	819	0.00642	node_degree_one
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	0	91	0.00667	edge_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	78684	0	3.30338	fast_node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	481	0	9.26503	node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	0	0	1.46225	twin
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1	176050	0	53.11233	unconfined
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	0	3207	0.00018	edge_size
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	4294	819	0.00627	node_degree_one
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	0	91	0.00682	edge_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	78684	0	3.30210	fast_node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	481	0	9.26350	node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	0	0	1.42216	twin
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	21	176050	0	53.28250	unconfined
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	0	3207	0.00019	edge_size
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	4294	819	0.00608	node_degree_one
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	0	91	0.00681	edge_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	78684	0	3.41430	fast_node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	481	0	9.31216	node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	0	0	1.68561	twin
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	203	176050	0	52.92889	unconfined
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	0	3207	0.00018	edge_size
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	4294	819	0.00607	node_degree_one
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	0	91	0.00680	edge_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	78684	0	3.29942	fast_node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	481	0	9.27011	node_domination
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	0	0	1.68933	twin
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	1002	176050	0	53.53990	unconfined
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	0	0	0.00433	edge_size
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	764	153	0.01730	node_degree_one
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	0	152	0.13257	edge_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	430266	0	1.01890	fast_node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	0	0	6.39021	node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	0	0	1.21600	twin
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1	15	0	54.79994	unconfined
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	0	0	0.00437	edge_size
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	764	153	0.01730	node_degree_one
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	0	152	0.13414	edge_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	430266	0	1.02968	fast_node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	0	0	6.46477	node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	0	0	1.16954	twin
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	203	15	0	53.65961	unconfined
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	0	0	0.00435	edge_size
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	764	153	0.01737	node_degree_one
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	0	152	0.13312	edge_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	430266	0	1.02322	fast_node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	0	0	6.43428	node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	0	0	1.32645	twin
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	21	15	0	54.77465	unconfined
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	0	0	0.00444	edge_size
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	764	153	0.01777	node_degree_one
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	0	152	0.13420	edge_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	430266	0	1.01403	fast_node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	0	0	6.39482	node_domination
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	0	0	1.06338	twin
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	1002	15	0	54.29608	unconfined
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	0	42681	0.01799	edge_size
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	91679	31618	0.03797	node_degree_one
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	0	858878	0.31942	edge_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	0	0	0.17456	fast_node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	1211	1	0.25965	node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	0	0	0.10265	twin
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1	0	0	0.12331	unconfined
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	0	42681	0.01812	edge_size
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	91679	31618	0.03807	node_degree_one
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	0	858878	0.31556	edge_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	0	0	0.17583	fast_node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	1211	1	0.25888	node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	0	0	0.10123	twin
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	21	0	0	0.12278	unconfined
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	0	42681	0.01723	edge_size
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	91679	31618	0.03922	node_degree_one
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	0	858878	0.31833	edge_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	0	0	0.17485	fast_node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	1211	1	0.25998	node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	0	0	0.10106	twin
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	203	0	0	0.12120	unconfined
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	0	42681	0.01766	edge_size
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	91679	31618	0.03836	node_degree_one
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	0	858878	0.31822	edge_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	0	0	0.17779	fast_node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	1211	1	0.25891	node_domination
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	0	0	0.09960	twin
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	1002	0	0	0.12154	unconfined
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	0	1535944	0.07043	edge_size
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	703307	209159	0.34268	node_degree_one
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	0	276333	0.64050	edge_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	2295	0	1.11180	fast_node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	70182	12229	0.78205	node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	68788	18341	0.50244	twin
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1	6602	0	5.25431	unconfined
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	0	1535944	0.06968	edge_size
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	703307	209159	0.33350	node_degree_one
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	0	276333	0.64632	edge_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	2295	0	1.12608	fast_node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	70182	12229	0.77983	node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	68788	18341	0.50157	twin
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	21	6602	0	5.23898	unconfined
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	0	1535944	0.06690	edge_size
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	703307	209159	0.32940	node_degree_one
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	0	276333	0.63720	edge_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	2295	0	1.10979	fast_node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	70182	12229	0.77273	node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	68788	18341	0.49720	twin
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	203	6602	0	5.07792	unconfined
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	0	1535944	0.06775	edge_size
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	703307	209159	0.33301	node_degree_one
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	0	276333	0.65010	edge_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	2295	0	1.12290	fast_node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	70182	12229	0.77609	node_domination
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	68788	18341	0.50066	twin
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	1002	6602	0	5.28467	unconfined
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	0	551347	0.06960	edge_size
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	601385	194961	0.52899	node_degree_one
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	0	3605311	0.93546	edge_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	17973	0	0.29105	fast_node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	39091	6707	0.77152	node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	2315	1040	0.30016	twin
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1	174167	0	1.65773	unconfined
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	0	551347	0.07092	edge_size
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	601385	194961	0.53668	node_degree_one
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	0	3605311	0.93944	edge_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	17973	0	0.29957	fast_node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	39091	6707	0.77051	node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	2315	1040	0.30231	twin
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	21	174167	0	1.67127	unconfined
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	0	551347	0.07272	edge_size
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	601385	194961	0.52241	node_degree_one
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	0	3605311	0.94207	edge_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	17973	0	0.30052	fast_node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	39091	6707	0.75975	node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	2315	1040	0.29694	twin
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	203	174167	0	1.65564	unconfined
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	0	551347	0.07251	edge_size
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	601385	194961	0.51730	node_degree_one
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	0	3605311	0.92095	edge_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	17973	0	0.29190	fast_node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	39091	6707	0.75210	node_domination
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	2315	1040	0.29666	twin
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	1002	174167	0	1.65839	unconfined
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	0	2279170	0.12637	edge_size
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	882762	312110	1.00173	node_degree_one
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	0	108412	1.01940	edge_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	18176	0	0.54605	fast_node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	27406	3533	2.05727	node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	57662	25409	1.08549	twin
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1	263930	0	3.90972	unconfined
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	0	2279170	0.13252	edge_size
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	882762	312110	1.01995	node_degree_one
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	0	108412	1.01195	edge_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	18176	0	0.54053	fast_node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	27406	3533	2.05417	node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	57662	25409	1.10391	twin
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	21	263930	0	3.97645	unconfined
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	0	2279170	0.12789	edge_size
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	882762	312110	1.01212	node_degree_one
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	0	108412	1.01101	edge_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	18176	0	0.53711	fast_node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	27406	3533	2.05635	node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	57662	25409	1.09732	twin
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	203	263930	0	3.90060	unconfined
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	0	2279170	0.12895	edge_size
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	882762	312110	0.98300	node_degree_one
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	0	108412	0.99884	edge_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	18176	0	0.52355	fast_node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	27406	3533	2.03425	node_domination
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	57662	25409	1.07688	twin
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	1002	263930	0	3.87296	unconfined
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	0	699227	0.08831	edge_size
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	762585	247281	0.65361	node_degree_one
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	0	4578071	1.19844	edge_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	22813	0	0.36864	fast_node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	49551	8507	0.98189	node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	2935	1320	0.37823	twin
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1	221147	0	2.11553	unconfined
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	0	699227	0.09037	edge_size
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	762585	247281	0.67260	node_degree_one
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	0	4578071	1.19843	edge_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	22813	0	0.37444	fast_node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	49551	8507	0.97348	node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	2935	1320	0.37829	twin
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	21	221147	0	2.11685	unconfined
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	0	71408	0.00308	edge_size
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	75172	21603	0.03116	node_degree_one
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	0	209603	0.05838	edge_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	0	0	0.00746	fast_node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	31	0	0.04590	node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	496	248	0.01120	twin
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1	19299	0	0.71588	unconfined
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	0	699227	0.08916	edge_size
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	762585	247281	0.64327	node_degree_one
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	0	4578071	1.18137	edge_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	22813	0	0.36625	fast_node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	49551	8507	0.96679	node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	2935	1320	0.38101	twin
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	203	221147	0	2.10560	unconfined
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	0	699227	0.09049	edge_size
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	762585	247281	0.64475	node_degree_one
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	0	4578071	1.17833	edge_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	22813	0	0.36840	fast_node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	49551	8507	0.96424	node_domination
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	2935	1320	0.37557	twin
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	1002	221147	0	2.09116	unconfined
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	0	71408	0.00319	edge_size
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	75172	21603	0.03041	node_degree_one
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	0	209603	0.05871	edge_domination
