graph	algo	size	time	opt	seed	mem
dac2012_superblue3.hgr.random100	ILP	208112	3600.46	0	1002	5290328
dac2012_superblue6.hgr.random100	ILP	249685	3600.77	0	1002	7619264
dac2012_superblue7.hgr.random100	ILP	292995	3600.67	0	1002	6367464
dac2012_superblue9.hgr.random100	ILP	189169	3600.79	0	1002	5823436
dictionary28.mtx.hgr.random100	ILP	29631	5.82665	1	1002	85056
ex19.mtx.hgr.random100	ILP	985	0.235834	1	1002	46080
fd18.mtx.hgr.random100	ILP	4104	3600.01	0	1002	832204
g7jac040sc.mtx.hgr.random100	ILP	2960	0.733745	1	1002	55296
garon2.mtx.hgr.random100	ILP	400	1.2351	1	1002	62464
IMDB.mtx.hgr.random100	ILP	138181	14.7978	1	1002	1534648
ISPD98_ibm11.hgr.random100	ILP	19660	2665.48	1	1002	979612
ISPD98_ibm12.hgr.random100	ILP	19216	3600.06	0	1002	823420
