graph	algo	size	time	opt	seed	mem
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	4.31966	1	1002	347320
ISPD98_ibm11.hgr.random100	ILP	19660	886.149	1	1	600728
ISPD98_ibm11.hgr.random100	ILP	19660	887.615	1	21	600256
ISPD98_ibm11.hgr.random100	ILP	19660	888.331	1	1002	600260
ISPD98_ibm11.hgr.random100	ILP	19660	890.353	1	203	599704
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	14.6032	1	1	1134848
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	14.5983	1	21	1134540
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	14.6286	1	203	1134132
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	14.6456	1	1002	1134856
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	353.878	1	1	1060092
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	354.117	1	21	1060064
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	353.541	1	203	1061412
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	353.552	1	1002	1061716
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	24.0412	1	1	1253992
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	24.0564	1	21	1253496
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.700027	1	1	57344
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	24.0625	1	203	1253492
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.69929	1	21	57344
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	24.1468	1	1002	1253496
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.695839	1	203	57344
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.696869	1	1002	57344
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	9.59789	1	1	685780
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	9.65298	1	21	685780
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	9.59115	1	203	685784
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	9.61071	1	1002	685412
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146629	937.621	1	21	881672
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0335119	1	1	10240
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0269969	1	21	10240
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146629	939.347	1	203	881440
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0265338	1	203	10240
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146629	942.636	1	1	881672
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0265263	1	1002	10240
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146629	942.527	1	1002	881344
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	563.289	1	1	2455900
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.189989	1	1	44032
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.191292	1	21	44032
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.187875	1	203	44032
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	565.958	1	21	2454880
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	564.502	1	203	2454200
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.188876	1	1002	44032
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.296673	1	1	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.292431	1	21	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.287943	1	203	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.293809	1	1002	31744
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	567.73	1	1002	2454880
dac2012_superblue11.hgr.random100	ILP	260445	1584.17	1	203	1647912
dac2012_superblue11.hgr.random100	ILP	260445	1584.75	1	1002	1648320
dac2012_superblue11.hgr.random100	ILP	260445	1589.65	1	1	1647928
dac2012_superblue11.hgr.random100	ILP	260445	1593.02	1	21	1647920
sls.mtx.hgr.random100	ILP	54721	136.155	1	1	2032200
sls.mtx.hgr.random100	ILP	54721	135.374	1	21	2032200
sls.mtx.hgr.random100	ILP	54721	136.708	1	203	2031020
sls.mtx.hgr.random100	ILP	54721	136.333	1	1002	2032204
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	650.868	1	1	1631028
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	650.631	1	21	1631308
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	649.871	1	203	1630064
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	650.484	1	1002	1630804
